150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
150;116;140;86;137
